lon,lat,depth_m
-71.092837,42.351814,2.438
-71.092818,42.351740,2.438
-71.093007,42.351720,2.438
-71.093359,42.351683,2.438
-71.093565,42.351597,2.438
-71.093820,42.351524,2.438
-71.094281,42.351402,2.438
-71.094755,42.351287,2.438
-71.095112,42.351308,2.438
-71.095157,42.351488,2.438
-71.095228,42.351572,2.438
-71.095617,42.351679,2.438
-71.096212,42.351647,2.438
-71.096394,42.351685,2.438
-71.096410,42.351524,2.438
-71.096552,42.351303,2.438
-71.096689,42.351335,2.438
-71.096964,42.351232,2.438
-71.097547,42.351230,2.438
-71.097656,42.351304,2.438
-71.097960,42.351298,2.438
-71.098409,42.351371,2.438
-71.098822,42.351491,2.438
-71.099635,42.351716,2.438
-71.100291,42.351769,2.438
-71.101201,42.351871,2.438
-71.101906,42.351829,2.438
-71.102816,42.351677,2.438
-71.103157,42.351650,2.438
-71.103545,42.351679,2.438
-71.103848,42.351675,2.438
-71.104176,42.351763,2.438
-71.104661,42.351765,2.438
-71.105378,42.351765,2.438
-71.105851,42.351852,2.438
-71.106191,42.351839,2.438
-71.106592,42.351820,2.438
-71.107150,42.351894,2.438
-71.107672,42.352076,2.438
-71.108231,42.352180,2.438
-71.108935,42.352239,2.438
-71.109640,42.352208,2.438
-71.109858,42.352159,2.438
-71.110149,42.352175,2.438
-71.110404,42.352932,2.438
-71.110027,42.352872,2.438
-71.109651,42.352868,2.438
-71.109359,42.352848,2.438
-71.108996,42.352631,2.438
-71.108474,42.352577,2.438
-71.108323,42.352650,2.438
-71.108322,42.352785,2.438
-71.108449,42.352851,2.438
-71.108835,42.352857,2.438
-71.108859,42.352902,2.438
-71.108522,42.352889,2.438
-71.108182,42.352937,2.438
-71.062704,42.369307,2.134
-71.065536,42.368305,2.134
-71.065764,42.368287,2.134
-71.066043,42.368188,2.134
-71.066274,42.368184,2.134
-71.066618,42.368089,2.134
-71.066953,42.367910,2.134
-71.067488,42.367681,2.134
-71.068119,42.367514,2.134
-71.068313,42.367323,2.134
-71.067014,42.369278,2.134
-71.066978,42.369277,2.134
-71.069503,42.368430,2.134
-71.073194,42.361807,2.134
-71.073240,42.361697,2.134
-71.073230,42.360788,2.134
-71.073339,42.360626,2.134
-71.073242,42.360563,2.134
-71.073546,42.358345,2.134
-71.073533,42.358326,2.134
-71.073560,42.358321,2.134
-71.073905,42.368287,2.134
-71.074063,42.368395,2.134
-71.074043,42.368453,2.134
-71.073679,42.368395,2.134
-71.073752,42.357944,2.134
-71.074158,42.357781,2.134
-71.074254,42.357619,2.134
-71.074274,42.357503,2.134
-71.074286,42.357500,2.134
-71.074833,42.365591,2.134
-71.074703,42.365685,2.134
-71.074773,42.365694,2.134
-71.075731,42.365084,2.134
-71.075466,42.365280,2.134
-71.075385,42.365370,2.134
-71.075930,42.369241,2.134
-71.075597,42.369146,2.134
-71.075648,42.369025,2.134
-71.075779,42.368983,2.134
-71.075808,42.369106,2.134
-71.077006,42.363744,2.134
-71.076756,42.363948,2.134
-71.080696,42.360517,2.134
-71.080532,42.360428,2.134
-71.080523,42.360338,2.134
-71.080669,42.360158,2.134
-71.080514,42.360108,2.134
-71.080369,42.360175,2.134
-71.080290,42.360185,2.134
-71.080369,42.360211,2.134
-71.080461,42.360311,2.134
-71.080332,42.360311,2.134
-71.080004,42.360412,2.134
-71.079749,42.360553,2.134
-71.079276,42.360603,2.134
-71.079057,42.360700,2.134
-71.078690,42.360824,2.134
-71.078390,42.361106,2.134
-71.078279,42.361319,2.134
-71.082092,42.360352,2.134
-71.081765,42.360347,2.134
-71.081682,42.360446,2.134
-71.082260,42.359969,2.134
-71.082214,42.359910,2.134
-71.082226,42.359988,2.134
-71.082906,42.359099,2.134
-71.082844,42.358978,2.134
-71.082659,42.358879,2.134
-71.082447,42.358645,2.134
-71.082190,42.358642,2.134
-71.081967,42.358501,2.134
-71.081740,42.358491,2.134
-71.081522,42.358584,2.134
-71.081320,42.358789,2.134
-71.081085,42.358921,2.134
-71.080854,42.359359,2.134
-71.080611,42.359531,2.134
-71.080344,42.359530,2.134
-71.080268,42.359599,2.134
-71.080296,42.359761,2.134
-71.080490,42.359738,2.134
-71.080702,42.359906,2.134
-71.080927,42.359829,2.134
-71.081428,42.359608,2.134
-71.081777,42.359425,2.134
-71.081971,42.359463,2.134
-71.082117,42.359667,2.134
-71.082287,42.359596,2.134
-71.082578,42.359578,2.134
-71.082693,42.359599,2.134
-71.082703,42.359383,2.134
-71.082845,42.359182,2.134
-71.083546,42.357997,2.134
-71.083464,42.357951,2.134
-71.083501,42.358027,2.134
-71.083962,42.359732,2.134
-71.083464,42.359861,2.134
-71.074298,42.357488,2.134
-71.074456,42.357396,2.134
-71.074664,42.357439,2.134
-71.074713,42.357700,2.134
-71.074728,42.358015,2.134
-71.074692,42.358492,2.134
-71.074745,42.358753,2.134
-71.074530,42.358915,2.134
-71.074031,42.359558,2.134
-71.073782,42.359771,2.134
-71.073814,42.359906,2.134
-71.073983,42.359965,2.134
-71.074388,42.359690,2.134
-71.074891,42.359014,2.134
-71.074846,42.358717,2.134
-71.075045,42.358618,2.134
-71.075158,42.358141,2.134
-71.075136,42.357394,2.134
-71.075367,42.357212,2.134
-71.075727,42.356881,2.134
-71.076001,42.356674,2.134
-71.076261,42.356584,2.134
-71.076462,42.356431,2.134
-71.077479,42.356154,2.134
-71.078159,42.355982,2.134
-71.078547,42.355827,2.134
-71.079179,42.355670,2.134
-71.080126,42.355434,2.134
-71.080636,42.355355,2.134
-71.081510,42.355069,2.134
-71.082360,42.354876,2.134
-71.082699,42.354803,2.134
-71.082918,42.354917,2.134
-71.083246,42.354864,2.134
-71.083488,42.354639,2.134
-71.083792,42.354526,2.134
-71.084266,42.354442,2.134
-71.084533,42.354482,2.134
-71.084727,42.354375,2.134
-71.084983,42.354135,2.134
-71.085237,42.353818,2.134
-71.085540,42.353646,2.134
-71.085686,42.353654,2.134
-71.085817,42.353460,2.134
-71.085735,42.353403,2.134
-71.085577,42.353497,2.134
-71.085485,42.353496,2.134
-71.085540,42.353363,2.134
-71.086244,42.353131,2.134
-71.086499,42.353102,2.134
-71.086718,42.353019,2.134
-71.086883,42.352947,2.134
-71.085467,42.359246,2.134
-71.086196,42.358966,2.134
-71.087009,42.358726,2.134
-71.087131,42.358724,2.134
-71.087228,42.358690,2.134
-71.086997,42.352899,2.134
-71.087337,42.352847,2.134
-71.087614,42.352947,2.134
-71.087695,42.353172,2.134
-71.087883,42.353369,2.134
-71.087989,42.353307,2.134
-71.087890,42.352893,2.134
-71.088219,42.358321,2.134
-71.088454,42.358280,2.134
-71.089413,42.357961,2.134
-71.089261,42.358024,2.134
-71.089946,42.357790,2.134
-71.092557,42.356793,2.134
-71.092303,42.356786,2.134
-71.092035,42.357016,2.134
-71.091647,42.357192,2.134
-71.091052,42.357358,2.134
-71.088882,42.352425,2.134
-71.089195,42.352486,2.134
-71.089448,42.352632,2.134
-71.089581,42.352857,2.134
-71.089749,42.352875,2.134
-71.089852,42.352758,2.134
-71.090057,42.352720,2.134
-71.090396,42.352760,2.134
-71.090651,42.352624,2.134
-71.090997,42.352803,2.134
-71.091331,42.352936,2.134
-71.091683,42.353034,2.134
-71.092181,42.353086,2.134
-71.092849,42.352883,2.134
-71.093113,42.352803,2.134
-71.093275,42.352479,2.134
-71.093529,42.352316,2.134
-71.093437,42.352028,2.134
-71.093128,42.352005,2.134
-71.092837,42.351950,2.134
-71.092733,42.351713,2.134
-71.094585,42.356211,2.134
-71.094394,42.356251,2.134
-71.094051,42.356402,2.134
-71.093772,42.356486,2.134
-71.093444,42.356573,2.134
-71.092934,42.351645,2.134
-71.093164,42.351694,2.134
-71.093444,42.351581,2.134
-71.093869,42.351435,2.134
-71.094346,42.351290,2.134
-71.094840,42.351255,2.134
-71.095251,42.351308,2.134
-71.095301,42.351444,2.134
-71.095629,42.351651,2.134
-71.096321,42.351625,2.134
-71.096379,42.351434,2.134
-71.096175,42.351317,2.134
-71.096163,42.351249,2.134
-71.096527,42.351181,2.134
-71.097098,42.351186,2.134
-71.097535,42.351182,2.134
-71.097584,42.351186,2.134
-71.097627,42.351182,2.134
-71.097644,42.351185,2.134
-71.097661,42.351191,2.134
-71.097693,42.351215,2.134
-71.098106,42.351267,2.134
-71.098652,42.351387,2.134
-71.099363,42.351623,2.134
-71.100012,42.351700,2.134
-71.100607,42.351779,2.134
-71.100777,42.351777,2.134
-71.101432,42.351837,2.134
-71.102513,42.351699,2.134
-71.103083,42.351607,2.134
-71.103727,42.351630,2.134
-71.104152,42.351645,2.134
-71.104661,42.351704,2.134
-71.105086,42.351720,2.134
-71.105317,42.351696,2.134
-71.105633,42.351701,2.134
-71.105820,42.351740,2.134
-71.106288,42.351760,2.134
-71.107603,42.353001,2.134
-71.107539,42.352970,2.134
-71.106640,42.352963,2.134
-71.105487,42.352995,2.134
-71.104455,42.353089,2.134
-71.103593,42.353267,2.134
-71.103435,42.353369,2.134
-71.102804,42.353502,2.134
-71.102161,42.353721,2.134
-71.101311,42.353910,2.134
-71.100558,42.354110,2.134
-71.100133,42.354256,2.134
-71.099393,42.354563,2.134
-71.098731,42.354801,2.134
-71.108306,42.353028,2.134
-71.108996,42.352975,2.134
-71.109190,42.353023,2.134
-71.109311,42.352982,2.134
-71.106489,42.351740,2.134
-71.106555,42.351767,2.134
-71.106895,42.351826,2.134
-71.107405,42.351931,2.134
-71.107988,42.352129,2.134
-71.108728,42.352230,2.134
-71.109433,42.352217,2.134
-71.109931,42.352136,2.134
-71.110088,42.352163,2.134
-71.110506,42.352965,2.134
-71.110307,42.352967,2.134
-71.110185,42.352959,2.134
-71.110027,42.352896,2.134
-71.109675,42.352893,2.134
-71.109423,42.352983,2.134
-71.066480,42.368126,1.524
-71.067026,42.367852,1.524
-71.067245,42.367802,1.524
-71.068010,42.367502,1.524
-71.068459,42.368648,1.524
-71.066941,42.369329,1.524
-71.069394,42.368456,1.524
-71.074869,42.358958,1.524
-71.074857,42.358825,1.524
-71.074723,42.358810,1.524
-71.074577,42.358924,1.524
-71.074062,42.359581,1.524
-71.073830,42.359807,1.524
-71.073886,42.359915,1.524
-71.074031,42.359922,1.524
-71.074725,42.359230,1.524
-71.074820,42.368985,1.524
-71.075228,42.369187,1.524
-71.074213,42.368522,1.524
-71.073946,42.368486,1.524
-71.074505,42.368811,1.524
-71.074505,42.368697,1.524
-71.074905,42.368839,1.524
-71.075355,42.369037,1.524
-71.076068,42.368845,1.524
-71.076204,42.369002,1.524
-71.076152,42.369187,1.524
-71.075956,42.369349,1.524
-71.075707,42.369281,1.524
-71.075549,42.369236,1.524
-71.081522,42.354026,1.524
-71.081692,42.354181,1.524
-71.081757,42.354387,1.524
-71.081595,42.354369,1.524
-71.074335,42.357310,1.524
-71.074723,42.357351,1.524
-71.074789,42.357817,1.524
-71.074745,42.358402,1.524
-71.074811,42.358618,1.524
-71.075002,42.358594,1.524
-71.075111,42.358168,1.524
-71.075128,42.357673,1.524
-71.075043,42.357340,1.524
-71.075283,42.357205,1.524
-71.075708,42.356854,1.524
-71.076132,42.356558,1.524
-71.076373,42.356485,1.524
-71.076556,42.356346,1.524
-71.077516,42.356119,1.524
-71.078062,42.355998,1.524
-71.078960,42.355707,1.524
-71.079798,42.355480,1.524
-71.080454,42.355320,1.524
-71.081498,42.355034,1.524
-71.082590,42.354761,1.524
-71.083549,42.354507,1.524
-71.084351,42.354331,1.524
-71.084824,42.354135,1.524
-71.085128,42.353821,1.524
-71.085369,42.353406,1.524
-71.085261,42.353293,1.524
-71.087511,42.352749,1.524
-71.087871,42.353151,1.524
-71.087787,42.353172,1.524
-71.087896,42.353229,1.524
-71.090615,42.352113,1.524
-71.090749,42.352129,1.524
-71.091343,42.352128,1.524
-71.092048,42.352031,1.524
-71.092244,42.351911,1.524
-71.093031,42.352417,1.524
-71.092837,42.352159,1.524
-71.092606,42.351966,1.524
-71.092472,42.352035,1.524
-71.092343,42.352154,1.524
-71.092245,42.352443,1.524
-71.092509,42.352660,1.524
-71.092764,42.352753,1.524
-71.092960,42.352641,1.524
-71.093031,42.352417,1.524
-71.093201,42.351625,1.524
-71.093371,42.351530,1.524
-71.093772,42.351385,1.524
-71.094148,42.351288,1.524
-71.094342,42.351142,1.524
-71.094779,42.351156,1.524
-71.094864,42.351177,1.524
-71.095022,42.351195,1.524
-71.095155,42.351191,1.524
-71.095156,42.351200,1.524
-71.095204,42.351201,1.524
-71.095260,42.351200,1.524
-71.095464,42.351200,1.524
-71.095508,42.351224,1.524
-71.095653,42.351201,1.524
-71.095799,42.351208,1.524
-71.095896,42.351198,1.524
-71.095979,42.351164,1.524
-71.096212,42.351119,1.524
-71.096236,42.351110,1.524
-71.096321,42.351124,1.524
-71.096420,42.351092,1.524
-71.096445,42.351092,1.524
-71.096904,42.351095,1.524
-71.097098,42.351133,1.524
-71.097195,42.351132,1.524
-71.097377,42.351126,1.524
-71.097936,42.351173,1.524
-71.098081,42.351212,1.524
-71.098707,42.351317,1.524
-71.098825,42.351416,1.524
-71.099611,42.351628,1.524
-71.100052,42.351641,1.524
-71.100109,42.351668,1.524
-71.100412,42.351729,1.524
-71.100548,42.351731,1.524
-71.100582,42.351735,1.524
-71.100888,42.351740,1.524
-71.101116,42.351781,1.524
-71.101323,42.351786,1.524
-71.102202,42.351677,1.524
-71.102415,42.351637,1.524
-71.103153,42.351524,1.524
-71.103677,42.351515,1.524
-71.103872,42.351544,1.524
-71.104193,42.351560,1.524
-71.104261,42.351576,1.524
-71.104358,42.351598,1.524
-71.104441,42.351587,1.524
-71.104455,42.351588,1.524
-71.104491,42.351590,1.524
-71.104649,42.351602,1.524
-71.104880,42.351681,1.524
-71.105050,42.351641,1.524
-71.107381,42.353048,1.524
-71.106482,42.353074,1.524
-71.105815,42.353093,1.524
-71.104974,42.353154,1.524
-71.104516,42.353167,1.524
-71.103593,42.353352,1.524
-71.103265,42.353443,1.524
-71.102755,42.353612,1.524
-71.101918,42.353887,1.524
-71.100922,42.354105,1.524
-71.100267,42.354269,1.524
-71.100000,42.354423,1.524
-71.098837,42.354801,1.524
-71.108837,42.353082,1.524
-71.106629,42.351722,1.524
-71.106895,42.351775,1.524
-71.107150,42.351810,1.524
-71.107721,42.352009,1.524
-71.108291,42.352108,1.524
-71.108741,42.352193,1.524
-71.109481,42.352173,1.524
-71.109870,42.352971,1.524
-71.109596,42.352983,1.524
-71.110440,42.353003,1.524
-71.067087,42.367816,1.219
-71.067299,42.367720,1.219
-71.068522,42.368674,1.219
-71.069418,42.368542,1.219
-71.074165,42.368653,1.219
-71.074162,42.368584,1.219
-71.073886,42.368495,1.219
-71.074297,42.368494,1.219
-71.074456,42.368614,1.219
-71.074857,42.358888,1.219
-71.074784,42.358822,1.219
-71.074630,42.358888,1.219
-71.074256,42.359410,1.219
-71.073874,42.359762,1.219
-71.073868,42.359879,1.219
-71.074007,42.359916,1.219
-71.074359,42.359638,1.219
-71.074857,42.358926,1.219
-71.075100,42.368901,1.219
-71.075676,42.369313,1.219
-71.075658,42.369304,1.219
-71.079765,42.355008,1.219
-71.079566,42.355008,1.219
-71.079567,42.354920,1.219
-71.079689,42.354906,1.219
-71.079826,42.354963,1.219
-71.081935,42.353927,1.219
-71.082202,42.353883,1.219
-71.082281,42.353820,1.219
-71.082459,42.353703,1.219
-71.082317,42.353874,1.219
-71.082306,42.354018,1.219
-71.082663,42.354125,1.219
-71.082869,42.354072,1.219
-71.082784,42.354129,1.219
-71.082334,42.354270,1.219
-71.081852,42.354441,1.219
-71.081595,42.354412,1.219
-71.081352,42.354299,1.219
-71.084484,42.353409,1.219
-71.084302,42.353594,1.219
-71.084260,42.353487,1.219
-71.074359,42.357262,1.219
-71.074812,42.357349,1.219
-71.074827,42.357808,1.219
-71.074770,42.358402,1.219
-71.074825,42.358600,1.219
-71.074991,42.358573,1.219
-71.075091,42.358141,1.219
-71.075095,42.357601,1.219
-71.074981,42.357331,1.219
-71.075367,42.357132,1.219
-71.075804,42.356743,1.219
-71.076252,42.356512,1.219
-71.076508,42.356347,1.219
-71.077091,42.356202,1.219
-71.077661,42.356096,1.219
-71.078141,42.355944,1.219
-71.078487,42.355798,1.219
-71.079179,42.355625,1.219
-71.079907,42.355433,1.219
-71.080648,42.355282,1.219
-71.081753,42.354932,1.219
-71.082882,42.354680,1.219
-71.083853,42.354417,1.219
-71.084460,42.354266,1.219
-71.084864,42.354063,1.219
-71.085331,42.353469,1.219
-71.085298,42.353364,1.219
-71.085115,42.353309,1.219
-71.090450,42.352100,1.219
-71.091049,42.352064,1.219
-71.091428,42.352065,1.219
-71.091689,42.352073,1.219
-71.091841,42.352015,1.219
-71.091890,42.352013,1.219
-71.091950,42.352001,1.219
-71.092087,42.351965,1.219
-71.092958,42.352446,1.219
-71.092691,42.352102,1.219
-71.092545,42.352120,1.219
-71.092431,42.352262,1.219
-71.092504,42.352479,1.219
-71.092703,42.352693,1.219
-71.092825,42.352672,1.219
-71.092958,42.352446,1.219
-71.093589,42.351442,1.219
-71.093844,42.351316,1.219
-71.094238,42.351209,1.219
-71.096989,42.351067,1.219
-71.097025,42.351068,1.219
-71.097074,42.351079,1.219
-71.097098,42.351085,1.219
-71.097136,42.351074,1.219
-71.097207,42.351087,1.219
-71.097244,42.351092,1.219
-71.097280,42.351096,1.219
-71.098184,42.351200,1.219
-71.098300,42.351211,1.219
-71.098373,42.351217,1.219
-71.098812,42.351344,1.219
-71.099058,42.351470,1.219
-71.099465,42.351533,1.219
-71.099575,42.351571,1.219
-71.099793,42.351597,1.219
-71.100085,42.354446,1.219
-71.099830,42.354525,1.219
-71.099538,42.354604,1.219
-71.099162,42.354703,1.219
-71.101374,42.351722,1.219
-71.101505,42.351730,1.219
-71.102124,42.351650,1.219
-71.103375,42.353471,1.219
-71.102883,42.353577,1.219
-71.102513,42.353742,1.219
-71.102221,42.353827,1.219
-71.101420,42.354036,1.219
-71.100789,42.354192,1.219
-71.100229,42.354360,1.219
-71.104733,42.353235,1.219
-71.104674,42.353208,1.219
-71.104540,42.353201,1.219
-71.104406,42.353224,1.219
-71.104285,42.353250,1.219
-71.104018,42.353285,1.219
-71.103578,42.353442,1.219
-71.104831,42.351623,1.219
-71.104941,42.351637,1.219
-71.105419,42.353235,1.219
-71.105328,42.353172,1.219
-71.105135,42.353197,1.219
-71.107320,42.353126,1.219
-71.106713,42.353109,1.219
-71.106155,42.353116,1.219
-71.105669,42.353159,1.219
-71.106680,42.351704,1.219
-71.106980,42.351751,1.219
-71.107357,42.351839,1.219
-71.107563,42.351898,1.219
-71.107838,42.352019,1.219
-71.108377,42.352082,1.219
-71.108498,42.352118,1.219
-71.108680,42.352169,1.219
-71.109202,42.352164,1.219
-71.109688,42.352986,1.219
-71.109724,42.352985,1.219
-71.109760,42.352988,1.219
-71.074151,42.359780,0.610
-71.074760,42.359039,0.610
-71.073946,42.359880,0.610
-71.073983,42.359883,0.610
-71.074660,42.358924,0.610
-71.074109,42.359627,0.610
-71.073916,42.359861,0.610
-71.074799,42.358942,0.610
-71.074804,42.358915,0.610
-71.075013,42.357214,0.610
-71.075039,42.357215,0.610
-71.074930,42.358562,0.610
-71.075037,42.358132,0.610
-71.074881,42.357417,0.610
-71.074908,42.357961,0.610
-71.074818,42.358519,0.610
-71.075039,42.357610,0.610
-71.075076,42.357196,0.610
-71.075249,42.357151,0.610
-71.075071,42.356656,0.610
-71.075051,42.356806,0.610
-71.074820,42.356968,0.610
-71.074525,42.357088,0.610
-71.074541,42.357224,0.610
-71.074820,42.357264,0.610
-71.075257,42.357141,0.610
-71.075511,42.356962,0.610
-71.075537,42.356912,0.610
-71.075565,42.356908,0.610
-71.075573,42.356872,0.610
-71.075598,42.356872,0.610
-71.076326,42.356407,0.610
-71.077060,42.356152,0.610
-71.077176,42.356126,0.610
-71.075549,42.356084,0.610
-71.075075,42.356377,0.610
-71.075609,42.356057,0.610
-71.075585,42.356064,0.610
-71.075682,42.356026,0.610
-71.075719,42.356007,0.610
-71.075767,42.355989,0.610
-71.075742,42.355989,0.610
-71.075779,42.355968,0.610
-71.077601,42.355431,0.610
-71.077564,42.355440,0.610
-71.077394,42.355459,0.610
-71.076933,42.355609,0.610
-71.076836,42.355654,0.610
-71.076787,42.355667,0.610
-71.076751,42.355685,0.610
-71.076702,42.355685,0.610
-71.076641,42.355717,0.610
-71.076593,42.355721,0.610
-71.076544,42.355736,0.610
-71.076496,42.355749,0.610
-71.076435,42.355774,0.610
-71.076386,42.355764,0.610
-71.076338,42.355795,0.610
-71.076289,42.355795,0.610
-71.076229,42.355833,0.610
-71.076180,42.355831,0.610
-71.076144,42.355845,0.610
-71.076095,42.355846,0.610
-71.076037,42.355863,0.610
-71.075998,42.355880,0.610
-71.075949,42.355890,0.610
-71.075913,42.355913,0.610
-71.075877,42.355917,0.610
-71.075804,42.355968,0.610
-71.077661,42.355431,0.610
-71.077734,42.356035,0.610
-71.077759,42.356035,0.610
-71.078159,42.355891,0.610
-71.078936,42.355643,0.610
-71.078964,42.355638,0.610
-71.079482,42.355514,0.610
-71.079762,42.355416,0.610
-71.080211,42.355289,0.610
-71.080077,42.355039,0.610
-71.081255,42.354385,0.610
-71.081133,42.354401,0.610
-71.080775,42.354567,0.610
-71.080704,42.354756,0.610
-71.080490,42.354897,0.610
-71.080417,42.354923,0.610
-71.080332,42.354965,0.610
-71.080284,42.354975,0.610
-71.080223,42.354998,0.610
-71.080150,42.355014,0.610
-71.082226,42.354423,0.610
-71.083015,42.354212,0.610
-71.082930,42.354220,0.610
-71.082869,42.354238,0.610
-71.082772,42.354262,0.610
-71.082712,42.354282,0.610
-71.082639,42.354288,0.610
-71.082578,42.354314,0.610
-71.082530,42.354320,0.610
-71.082457,42.354354,0.610
-71.082408,42.354363,0.610
-71.082347,42.354389,0.610
-71.082275,42.354401,0.610
-71.083052,42.354202,0.610
-71.083088,42.354190,0.610
-71.083513,42.354072,0.610
-71.083464,42.354085,0.610
-71.083379,42.354103,0.610
-71.083331,42.354109,0.610
-71.083234,42.354139,0.610
-71.083124,42.354174,0.610
-71.083525,42.354066,0.610
-71.083586,42.354053,0.610
-71.083561,42.354056,0.610
-71.083719,42.354018,0.610
-71.083792,42.353991,0.610
-71.084478,42.353559,0.610
-71.084237,42.353829,0.610
-71.084023,42.353901,0.610
-71.083938,42.353946,0.610
-71.083853,42.353975,0.610
-71.084593,42.353466,0.610
-71.080247,42.355287,0.610
-71.080636,42.355229,0.610
-71.080891,42.355110,0.610
-71.081340,42.355005,0.610
-71.081850,42.354861,0.610
-71.082153,42.354805,0.610
-71.082445,42.354730,0.610
-71.083015,42.354581,0.610
-71.083452,42.354452,0.610
-71.083768,42.354378,0.610
-71.084343,42.354243,0.610
-71.084808,42.354018,0.610
-71.085214,42.353559,0.610
-71.085256,42.353415,0.610
-71.085030,42.353376,0.610
-71.084824,42.353425,0.610
-71.074128,42.359653,0.305
-71.074880,42.358366,0.305
-71.074892,42.358330,0.305
-71.074929,42.358096,0.305
-71.074924,42.358123,0.305
-71.074920,42.358150,0.305
-71.074915,42.357547,0.305
-71.075002,42.356911,0.305
-71.076192,42.356408,0.305
-71.080745,42.354816,0.305
-71.080795,42.354612,0.305
-71.080788,42.354756,0.305
-71.084508,42.354144,0.305
-71.084533,42.353559,0.305
-71.084529,42.353586,0.305
-71.084528,42.353613,0.305
-71.084557,42.354126,0.305
-71.084618,42.354092,0.305
-71.133026,42.371989,5.791
-71.132926,42.371917,5.791
-71.132977,42.371889,5.791
-71.133026,42.371989,5.791
-71.122357,42.368613,5.182
-71.122300,42.368577,5.182
-71.122391,42.368604,5.182
-71.133110,42.372130,5.182
-71.132904,42.371989,5.182
-71.132879,42.371803,5.182
-71.133013,42.371833,5.182
-71.133147,42.372070,5.182
-71.122559,42.368697,4.877
-71.122219,42.368644,4.877
-71.122128,42.368550,4.877
-71.122353,42.368516,4.877
-71.122677,42.368667,4.877
-71.122936,42.368717,4.877
-71.122777,42.368667,4.877
-71.122826,42.368607,4.877
-71.122972,42.368632,4.877
-71.133183,42.372178,4.877
-71.133122,42.372227,4.877
-71.132911,42.372034,4.877
-71.132831,42.371795,4.877
-71.132989,42.371789,4.877
-71.133147,42.371948,4.877
-71.117000,42.361195,4.267
-71.116829,42.361380,4.267
-71.116659,42.361341,4.267
-71.116542,42.361267,4.267
-71.116500,42.360961,4.267
-71.116659,42.360711,4.267
-71.116744,42.360683,4.267
-71.116931,42.361024,4.267
-71.117000,42.361195,4.267
-71.118273,42.368441,4.267
-71.118152,42.368308,4.267
-71.117958,42.368274,4.267
-71.117776,42.368059,4.267
-71.117594,42.367845,4.267
-71.117391,42.367425,4.267
-71.117460,42.367476,4.267
-71.117955,42.368100,4.267
-71.118261,42.368226,4.267
-71.118437,42.368397,4.267
-71.120968,42.368577,4.267
-71.120905,42.368568,4.267
-71.120968,42.368577,4.267
-71.123019,42.368829,4.267
-71.122766,42.368807,4.267
-71.122147,42.368703,4.267
-71.121365,42.368541,4.267
-71.121418,42.368468,4.267
-71.121940,42.368417,4.267
-71.122584,42.368479,4.267
-71.122996,42.368593,4.267
-71.123046,42.368712,4.267
-71.123208,42.368955,4.267
-71.123245,42.368964,4.267
-71.123458,42.369055,4.267
-71.123385,42.369013,4.267
-71.123494,42.368991,4.267
-71.132481,42.373582,4.267
-71.132140,42.373708,4.267
-71.132576,42.373428,4.267
-71.132892,42.373087,4.267
-71.132734,42.373284,4.267
-71.132709,42.373230,4.267
-71.132898,42.373051,4.267
-71.133195,42.372406,4.267
-71.133134,42.372456,4.267
-71.132882,42.372052,4.267
-71.132762,42.371737,4.267
-71.132831,42.371670,4.267
-71.133062,42.371790,4.267
-71.133235,42.372115,4.267
-71.148580,42.361123,4.267
-71.147753,42.361404,4.267
-71.147675,42.361348,4.267
-71.147923,42.361204,4.267
-71.148505,42.361089,4.267
-71.148580,42.361123,4.267
-71.110843,42.352913,3.962
-71.110805,42.352859,3.962
-71.110931,42.352877,3.962
-71.111122,42.352380,3.962
-71.111134,42.352361,3.962
-71.116999,42.364220,3.962
-71.116841,42.364375,3.962
-71.116770,42.364256,3.962
-71.116853,42.364065,3.962
-71.116974,42.364050,3.962
-71.117024,42.361222,3.962
-71.116902,42.361445,3.962
-71.116768,42.361493,3.962
-71.116537,42.361394,3.962
-71.116509,42.361150,3.962
-71.116515,42.360691,3.962
-71.116651,42.360340,3.962
-71.116748,42.360376,3.962
-71.116979,42.360988,3.962
-71.117024,42.361222,3.962
-71.118492,42.368558,3.962
-71.118140,42.368390,3.962
-71.117958,42.368327,3.962
-71.117545,42.367894,3.962
-71.117259,42.367335,3.962
-71.117127,42.367002,3.962
-71.117205,42.367018,3.962
-71.117774,42.367902,3.962
-71.118104,42.368149,3.962
-71.118456,42.368363,3.962
-71.118595,42.368532,3.962
-71.123701,42.369223,3.962
-71.123385,42.369096,3.962
-71.122778,42.368851,3.962
-71.122110,42.368731,3.962
-71.121200,42.368597,3.962
-71.120872,42.368645,3.962
-71.120701,42.368586,3.962
-71.120775,42.368512,3.962
-71.121248,42.368491,3.962
-71.121564,42.368392,3.962
-71.122122,42.368374,3.962
-71.122948,42.368552,3.962
-71.123065,42.368649,3.962
-71.123106,42.368844,3.962
-71.123349,42.368930,3.962
-71.123608,42.368955,3.962
-71.123733,42.369180,3.962
-71.127853,42.373536,3.962
-71.127673,42.373465,3.962
-71.127752,42.373447,3.962
-71.132421,42.368721,3.962
-71.132212,42.368922,3.962
-71.132155,42.368901,3.962
-71.132333,42.368713,3.962
-71.132421,42.368721,3.962
-71.133140,42.372835,3.962
-71.132758,42.373358,3.962
-71.132333,42.373658,3.962
-71.131896,42.373859,3.962
-71.131858,42.373808,3.962
-71.132560,42.373348,3.962
-71.132898,42.372889,3.962
